person,gesture,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191,f192,f193,f194,f195,f196,f197,f198,f199,f200,f201,f202,f203,f204,f205,f206,f207,f208,f209,f210,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15
ASUS,1,0.201631,0.412337,0.56542,0.688453,0.354701,0.473566,0.380578,0.310027,0.358449,0.47515,0.31712,0.257127,0.393359,0.496864,0.325869,0.273966,0.453727,0.538968,0.399663,0.344892,0.168797,0.322972,0.444425,0.320296,0.434265,0.313929,0.250046,0.411168,0.505193,0.327922,0.298455,0.510347,0.586685,0.415301,0.387492,0.617121,0.675345,0.535612,0.494225,0.106866,0.22903,0.357874,0.437213,0.324044,0.292672,0.494125,0.554582,0.39993,0.401198,0.623494,0.67205,0.523044,0.515408,0.753342,0.78806,0.65914,0.6307,0.076094,0.447452,0.498132,0.403212,0.393504,0.595243,0.634069,0.502449,0.517529,0.733825,0.766133,0.634705,0.636629,0.871824,0.893569,0.773528,0.752115,0.551914,0.587348,0.50437,0.503827,0.702199,0.729923,0.611336,0.631725,0.843613,0.867795,0.745882,0.751727,0.984524,1,0.884889,0.866641,0.074273,0.005115,0.024222,0.103832,0.150227,0.023046,0.077713,0.247897,0.271591,0.156299,0.182288,0.393717,0.40076,0.292035,0.285892,0.074275,0.138261,0.139058,0.102,0.114999,0.179169,0.270756,0.249953,0.205709,0.251704,0.416938,0.394141,0.318092,0.331164,0.024727,0.15458,0.185315,0.075015,0.124839,0.299194,0.31639,0.208676,0.234004,0.445575,0.449338,0.3438,0.338344,0.155779,0.219831,0.06191,0.085526,0.293096,0.3322,0.194724,0.205057,0.433532,0.45336,0.333739,0.317635,0.07035,0.046926,0.067244,0.097447,0.132184,0.019502,0.071261,0.244697,0.251017,0.14289,0.146359,0.130612,0.175817,0.145867,0.101427,0.122382,0.180941,0.282637,0.246895,0.191188,0.220228,0.016835,0.184947,0.225352,0.088935,0.111908,0.328051,0.34412,0.227077,0.216942,0.175497,0.241019,0.075309,0.073026,0.307191,0.341266,0.210783,0.18759,0.065146,0.053114,0.078161,0.100584,0.118946,0,0.033367,0.128799,0.175627,0.153724,0.098639,0.089538,0.142074,0.011645,0.191945,0.218621,0.091683,0.083168,0.190645,0.240725,0.101066,0.068348,0.063308,0.054506,0.076425,0.094526,0.146744,0.011241,0.19055,0.039693,0.043809,0,1,0.061767,0.086797,0.105365,0.187626,0.901456,0.923809,0.957287,0.851445,0.7432,0
ASUS,1,0.208162,0.437317,0.632786,0.789958,0.36642,0.47784,0.384037,0.33443,0.318493,0.412949,0.290804,0.261775,0.309117,0.39195,0.259234,0.236428,0.350238,0.39144,0.280254,0.253313,0.192106,0.386264,0.54249,0.245391,0.343131,0.225948,0.188248,0.299451,0.357026,0.213992,0.220869,0.386581,0.421997,0.292082,0.304112,0.496236,0.495914,0.383636,0.378433,0.156616,0.31718,0.258841,0.295738,0.201603,0.207739,0.388687,0.394031,0.292716,0.326836,0.521813,0.516499,0.421952,0.45223,0.659355,0.632089,0.535567,0.543777,0.123951,0.405086,0.397372,0.343784,0.368698,0.549951,0.530283,0.460341,0.499937,0.693346,0.670787,0.596195,0.631195,0.837871,0.800193,0.71291,0.725595,0.562308,0.541401,0.501434,0.529528,0.709086,0.682322,0.621512,0.661859,0.854256,0.82701,0.757977,0.793705,1,0.959889,0.875001,0.888398,0.072229,0.022011,0.021322,0.109211,0.096225,0.044509,0.087405,0.258395,0.226409,0.171392,0.214302,0.409344,0.359571,0.286688,0.30913,0.078889,0.117491,0.182025,0.113153,0.151125,0.18971,0.326973,0.266223,0.257137,0.302196,0.47839,0.413455,0.363091,0.391747,0.010423,0.168745,0.153913,0.090134,0.134232,0.316499,0.287744,0.225441,0.266371,0.466206,0.419608,0.342333,0.362191,0.143567,0.15314,0.052755,0.094691,0.285447,0.269779,0.189778,0.228012,0.432032,0.3924,0.307186,0.323913,0.059563,0.057945,0.039331,0.110563,0.090146,0.038864,0.083521,0.262417,0.211567,0.14268,0.170398,0.105011,0.115726,0.182753,0.113754,0.135831,0.178799,0.331129,0.261737,0.223285,0.25658,0.00491,0.193687,0.187376,0.097819,0.137239,0.340013,0.301721,0.215252,0.233194,0.155817,0.164423,0.05697,0.094007,0.298832,0.26596,0.173836,0.189947,0.062891,0.06099,0.044506,0.112795,0.072195,0.006207,0.045237,0.099758,0.116346,0.189033,0.110402,0.108179,0.147403,0.005804,0.202937,0.172353,0.078107,0.098441,0.16798,0.152497,0.04428,0.056648,0.054335,0.085673,0.078908,0.076647,0.098811,0,0.104605,0.001146,0.045118,0,0.953594,0.073873,0.14618,0.17073,0.337285,0.949303,1,0.897033,0.763164,0.57664,0
ASUS,1,0.22244,0.462485,0.664354,0.815323,0.379971,0.5061,0.415325,0.360618,0.320273,0.425959,0.313484,0.27416,0.29821,0.382179,0.260157,0.227507,0.329742,0.374501,0.272925,0.240239,0.204875,0.405916,0.556811,0.232927,0.33933,0.226953,0.183008,0.279756,0.333787,0.1985,0.199859,0.365903,0.387007,0.267623,0.282806,0.475535,0.47141,0.363232,0.354475,0.166583,0.320923,0.252406,0.278323,0.189205,0.197149,0.383202,0.368017,0.277804,0.316053,0.518273,0.491433,0.410897,0.449552,0.655904,0.623336,0.529317,0.534953,0.12012,0.410303,0.382802,0.337577,0.367028,0.555791,0.511969,0.454136,0.4992,0.700614,0.656154,0.595125,0.639105,0.844647,0.802018,0.71603,0.726137,0.561087,0.519204,0.487907,0.520832,0.708402,0.657088,0.608243,0.654253,0.854873,0.805916,0.750055,0.794828,1,0.955094,0.871166,0.881997,0.090021,0.037034,0.024021,0.113068,0.081852,0.033875,0.084086,0.263734,0.209766,0.167529,0.221002,0.414177,0.359203,0.285944,0.306288,0.07784,0.121632,0.208923,0.1151,0.158595,0.205731,0.356153,0.274235,0.275449,0.331195,0.507218,0.437291,0.38435,0.411214,0.01863,0.185688,0.144083,0.094351,0.14562,0.335483,0.282436,0.236083,0.287498,0.485034,0.432201,0.356211,0.374192,0.153318,0.141739,0.051311,0.099635,0.297888,0.258778,0.194117,0.242505,0.44454,0.398863,0.31537,0.329955,0.078319,0.069293,0.044091,0.115181,0.075495,0.034862,0.089789,0.266514,0.21059,0.14022,0.166166,0.099876,0.119347,0.211236,0.122987,0.149289,0.203498,0.360167,0.286519,0.242445,0.27392,0.015411,0.210459,0.179283,0.106988,0.157097,0.357289,0.312208,0.228113,0.244096,0.166407,0.154354,0.059787,0.10673,0.309675,0.271127,0.180741,0.194149,0.075203,0.071307,0.048711,0.115432,0.070845,0,0.040227,0.093506,0.119003,0.209364,0.12822,0.111321,0.150794,0.019693,0.214256,0.177554,0.085105,0.102591,0.170216,0.152464,0.045619,0.051371,0.06146,0.093006,0.086233,0.074357,0.098732,0.004596,0.093107,0,0.06313,0.008069,0.950107,0.111105,0.197195,0.218509,0.368733,0.96781,1,0.851714,0.720654,0.581742,0
ASUS,1,0.216968,0.459156,0.65774,0.8069,0.381047,0.490314,0.393531,0.356094,0.319264,0.415098,0.303074,0.282248,0.299219,0.375111,0.25249,0.240385,0.335474,0.36583,0.262173,0.24837,0.212318,0.409713,0.558398,0.237739,0.335733,0.219609,0.197196,0.285414,0.341133,0.205005,0.218609,0.372121,0.399818,0.280125,0.303427,0.480841,0.472883,0.36864,0.375027,0.167902,0.320718,0.244887,0.27562,0.193187,0.212198,0.384702,0.380343,0.287947,0.325531,0.523056,0.51021,0.427576,0.465505,0.659941,0.628638,0.540717,0.557252,0.123546,0.399442,0.383985,0.34725,0.378435,0.554455,0.525275,0.463029,0.503499,0.702667,0.675146,0.610199,0.650786,0.845594,0.806615,0.726648,0.745849,0.549663,0.522202,0.498352,0.531172,0.706385,0.670901,0.616535,0.657285,0.856155,0.825123,0.764423,0.805334,1,0.959516,0.881203,0.900717,0.077955,0.021481,0.010998,0.126915,0.104146,0.055491,0.093723,0.280953,0.244203,0.198388,0.242173,0.429744,0.380922,0.31531,0.340343,0.085109,0.110212,0.201112,0.127774,0.159344,0.191544,0.352736,0.293016,0.284905,0.32816,0.502255,0.442663,0.395656,0.423761,0.008789,0.176618,0.155754,0.092939,0.134103,0.328683,0.296441,0.241843,0.285029,0.476077,0.4304,0.359703,0.383137,0.144828,0.141449,0.055023,0.096372,0.293688,0.268237,0.204475,0.247189,0.439669,0.396826,0.322381,0.345016,0.069233,0.066049,0.036283,0.123427,0.09457,0.05576,0.097045,0.273166,0.222517,0.163104,0.191146,0.105175,0.105768,0.201977,0.134023,0.154964,0.193324,0.348822,0.285166,0.250598,0.280889,0.009815,0.208121,0.19216,0.117912,0.160739,0.353202,0.312267,0.235823,0.258731,0.167745,0.159582,0.076564,0.119426,0.311973,0.272518,0.194469,0.217493,0.063144,0.065036,0.038167,0.1184,0.074209,0.024061,0.055348,0.097902,0.103549,0.191181,0.1212,0.118693,0.149748,0.012334,0.204156,0.170643,0.086382,0.110414,0.1634,0.138668,0.044328,0.066704,0.048287,0.087728,0.074433,0.076965,0.085931,0,0.10804,0,0.07268,0.020307,0.956435,0.060886,0.178105,0.194208,0.376366,0.966716,1,0.897601,0.765371,0.564077,0
ASUS,1,0.208403,0.419449,0.593824,0.737307,0.335887,0.36969,0.304708,0.268423,0.31561,0.268747,0.207709,0.19903,0.313606,0.195903,0.136501,0.164816,0.34212,0.218855,0.153182,0.184331,0.175692,0.349554,0.492884,0.279225,0.202536,0.12019,0.1293,0.360821,0.187232,0.124423,0.188363,0.438408,0.250726,0.199773,0.267573,0.518304,0.3821,0.320611,0.35878,0.138765,0.283422,0.34842,0.188639,0.151609,0.208433,0.480646,0.278507,0.257379,0.329331,0.591983,0.403015,0.372472,0.437147,0.692473,0.559791,0.50619,0.543178,0.109098,0.483453,0.313795,0.307097,0.36567,0.628356,0.429887,0.422443,0.491809,0.75015,0.565651,0.541534,0.603999,0.857294,0.727237,0.676554,0.71287,0.616439,0.447695,0.44948,0.507809,0.764888,0.569638,0.566203,0.634597,0.890438,0.708212,0.685994,0.747781,1,0.871027,0.821208,0.857332,0.133648,0.165748,0.121009,0.116963,0.056098,0.125384,0.101015,0.255164,0.128279,0.16743,0.180911,0.379691,0.278453,0.262612,0.284365,0.046339,0.065273,0.281406,0.096265,0.12923,0.175517,0.411293,0.242495,0.243527,0.290764,0.528293,0.409298,0.373149,0.404239,0.022579,0.293022,0.090886,0.083064,0.149108,0.407777,0.222732,0.204936,0.263316,0.514515,0.386314,0.340215,0.374881,0.237017,0.035992,0.030222,0.091091,0.349276,0.164408,0.150647,0.206282,0.456181,0.328882,0.284874,0.318709,0.166117,0.203979,0.136541,0.105441,0.089176,0.154334,0.115935,0.233207,0.156964,0.170622,0.176261,0.035893,0.046311,0.284778,0.11021,0.118177,0.15913,0.397794,0.277023,0.242288,0.272399,0.036857,0.300056,0.109791,0.085867,0.14557,0.39957,0.268822,0.22115,0.256066,0.227256,0.037919,0.036609,0.080184,0.329484,0.201964,0.161644,0.19355,0.155002,0.20345,0.137102,0.092421,0.069938,0.126222,0.1049,0.029137,0.016962,0.255766,0.130876,0.100433,0.127287,0.031883,0.286308,0.151672,0.099533,0.135322,0.219687,0.087229,0.047935,0.077493,0.100207,0.16451,0.127119,0.031173,0,0.002159,0.082257,0.016937,0.060284,0.068189,0.988574,0.522967,0.606722,0.726717,0.906378,1,0.446486,0.256696,0.116384,0,0
ASUS,1,0.22051,0.437359,0.618369,0.774167,0.358548,0.460378,0.375559,0.330796,0.32796,0.409825,0.295504,0.270737,0.335169,0.405884,0.27597,0.261942,0.379974,0.411851,0.298386,0.281424,0.189479,0.369291,0.523855,0.256406,0.33876,0.230278,0.200876,0.331004,0.367351,0.222941,0.234866,0.425946,0.454962,0.319581,0.335477,0.529277,0.530521,0.413688,0.413227,0.151272,0.309586,0.284169,0.309872,0.222572,0.23153,0.420885,0.409695,0.29728,0.332955,0.553385,0.549731,0.440464,0.470338,0.680155,0.662049,0.557708,0.566579,0.130704,0.418512,0.407234,0.353002,0.377418,0.566998,0.534181,0.449187,0.489516,0.708466,0.690286,0.597783,0.631445,0.841703,0.815625,0.719312,0.731477,0.571816,0.548198,0.506724,0.53437,0.721881,0.682001,0.606682,0.647773,0.865256,0.84224,0.755666,0.790137,1,0.971531,0.877888,0.89081,0.071915,0.035574,0.029203,0.120846,0.096523,0.03516,0.073349,0.266954,0.241912,0.165107,0.2042,0.405874,0.370816,0.287644,0.306612,0.079103,0.11133,0.184151,0.111881,0.136204,0.169982,0.327445,0.278165,0.242586,0.282754,0.467767,0.421241,0.357903,0.381071,0.015463,0.185286,0.157603,0.079374,0.122642,0.330157,0.307424,0.22458,0.26228,0.467856,0.4352,0.347929,0.365037,0.161156,0.154048,0.042629,0.085076,0.301162,0.288681,0.191614,0.227408,0.436064,0.408318,0.314546,0.329625,0.064348,0.094196,0.067047,0.117063,0.09999,0.03541,0.073212,0.257209,0.220058,0.143852,0.167229,0.114731,0.11596,0.191754,0.13634,0.1297,0.166722,0.330337,0.280317,0.228247,0.254509,0.01336,0.229448,0.223985,0.119098,0.154931,0.363545,0.337221,0.241973,0.257333,0.19074,0.195373,0.078492,0.112649,0.322323,0.299257,0.200204,0.214624,0.06138,0.08313,0.060572,0.110606,0.078791,0.019604,0.049347,0.110226,0.114143,0.177167,0.11746,0.110843,0.140665,0.010241,0.214507,0.191864,0.093432,0.1116,0.18052,0.166502,0.057948,0.072822,0.042809,0.092673,0.086334,0.0893,0.100675,0,0.12829,0,0.066142,0.013259,0.950006,0.116952,0.254119,0.225956,0.359084,0.935227,1,0.803309,0.739513,0.585078,0
ASUS,1,0.213552,0.429403,0.61298,0.76015,0.363455,0.440394,0.352498,0.311836,0.342619,0.361539,0.259862,0.245555,0.34717,0.333322,0.216828,0.218693,0.380489,0.362857,0.246352,0.22808,0.196361,0.378673,0.5254,0.279784,0.307532,0.199186,0.186525,0.356871,0.3067,0.184478,0.222649,0.440065,0.377679,0.257414,0.292535,0.525995,0.484214,0.363319,0.355313,0.163287,0.312509,0.315118,0.27264,0.196634,0.230519,0.451729,0.359492,0.280762,0.338466,0.57303,0.489348,0.399821,0.44289,0.682924,0.629821,0.522084,0.520679,0.128689,0.456044,0.383412,0.345427,0.389448,0.605157,0.502586,0.448697,0.506928,0.736547,0.647581,0.572507,0.61629,0.853279,0.79683,0.695946,0.69654,0.59512,0.513849,0.489364,0.535173,0.746697,0.641563,0.596134,0.654168,0.88108,0.790599,0.720637,0.7645,1,0.942461,0.84412,0.84527,0.080749,0.097315,0.07631,0.131984,0.025348,0.08718,0.101809,0.272285,0.178652,0.161431,0.197317,0.399315,0.33706,0.265845,0.276111,0.087357,0.11047,0.228204,0.120227,0.160692,0.195112,0.370362,0.276366,0.260065,0.297989,0.498873,0.435795,0.367772,0.377738,0.028455,0.23914,0.141841,0.094725,0.148931,0.370531,0.280942,0.218277,0.26159,0.490595,0.432073,0.339768,0.344251,0.200012,0.113659,0.04509,0.099814,0.326022,0.238829,0.168905,0.21239,0.443702,0.386276,0.290953,0.294966,0.087264,0.158884,0.113043,0.121121,0.027446,0.105327,0.109155,0.2505,0.186787,0.143824,0.160941,0.103073,0.094831,0.229042,0.135047,0.140613,0.170335,0.357445,0.294384,0.232036,0.244456,0.037079,0.271083,0.190159,0.104068,0.147901,0.383481,0.328392,0.227202,0.230032,0.213891,0.137136,0.048367,0.091447,0.325199,0.270288,0.169979,0.174124,0.07279,0.161889,0.127704,0.108789,0.04457,0.080462,0.100545,0.106423,0.093422,0.201868,0.13829,0.105411,0.124708,0.022683,0.261958,0.21132,0.102273,0.104876,0.219455,0.171408,0.058443,0.061503,0.043273,0.142299,0.149618,0.102309,0.116187,0,0.12174,0.001422,0.037381,0,0.986786,0.32591,0.543118,0.605015,0.650587,1,0.762597,0.480373,0.364185,0.33395,0
ASUS,1,0.228943,0.43959,0.611543,0.748011,0.358035,0.421542,0.333267,0.28093,0.35413,0.336827,0.246334,0.223659,0.35885,0.276903,0.186411,0.202172,0.37992,0.294509,0.205695,0.223509,0.175664,0.346609,0.482878,0.301496,0.245908,0.144954,0.155105,0.392952,0.242215,0.147594,0.221125,0.472763,0.304161,0.215985,0.297277,0.546098,0.426148,0.332008,0.374241,0.136762,0.275041,0.365802,0.212054,0.166303,0.237516,0.499133,0.299087,0.258867,0.353945,0.60981,0.424691,0.36794,0.45408,0.704104,0.577933,0.495187,0.541289,0.102517,0.501623,0.324378,0.316755,0.393683,0.644215,0.438869,0.420242,0.514761,0.763918,0.578478,0.533101,0.61824,0.864665,0.738091,0.660337,0.706852,0.629041,0.44771,0.451799,0.529334,0.77395,0.568752,0.557109,0.651078,0.896851,0.712112,0.670619,0.755307,1,0.873524,0.79764,0.844222,0.146694,0.165067,0.112376,0.110703,0.031035,0.119306,0.098292,0.241934,0.081163,0.136567,0.168705,0.356951,0.238858,0.205264,0.244025,0.065525,0.105477,0.293389,0.094047,0.141414,0.209139,0.422308,0.245064,0.242545,0.31212,0.533726,0.410575,0.354554,0.399375,0.041607,0.296893,0.097857,0.072814,0.163789,0.411518,0.225864,0.187319,0.269252,0.512057,0.385545,0.312126,0.358716,0.227851,0.050919,0,0.085994,0.336412,0.151015,0.111003,0.191604,0.434795,0.308227,0.234548,0.281099,0.16924,0.216377,0.136973,0.098175,0.054224,0.154591,0.11689,0.216837,0.112907,0.129443,0.148255,0.067963,0.090564,0.293913,0.114839,0.12851,0.186487,0.403763,0.280334,0.227879,0.271522,0.058951,0.31595,0.133129,0.078489,0.162014,0.409433,0.283047,0.204503,0.251129,0.222589,0.047053,0.002926,0.069827,0.314319,0.187903,0.11289,0.159264,0.149479,0.220637,0.142782,0.083458,0.029674,0.120287,0.100901,0.065396,0.055596,0.253778,0.129361,0.08856,0.126724,0.050121,0.301713,0.177335,0.091191,0.13759,0.215661,0.092743,0.006874,0.053305,0.090382,0.17802,0.136516,0.061371,0.035321,0.010436,0.113196,0.010238,0.026103,0,0.976504,0.427329,0.556601,0.685813,0.826489,1,0.515072,0.327486,0.203004,0.135999,0
ASUS,1,0.227661,0.431986,0.585317,0.710713,0.360345,0.39039,0.321396,0.273578,0.367168,0.301503,0.226108,0.20819,0.379813,0.256582,0.175984,0.195314,0.406938,0.306405,0.216465,0.22378,0.18257,0.335172,0.460143,0.332643,0.248205,0.15651,0.157495,0.426921,0.249883,0.163901,0.220094,0.505976,0.321985,0.241776,0.303478,0.578822,0.459949,0.368404,0.387226,0.130611,0.256932,0.4037,0.245061,0.188742,0.241449,0.536166,0.332705,0.286251,0.357336,0.643922,0.455081,0.397258,0.46107,0.736657,0.616563,0.533911,0.555439,0.103711,0.519575,0.347116,0.318457,0.377871,0.661347,0.459091,0.428344,0.499339,0.778079,0.592133,0.542709,0.605629,0.877354,0.758218,0.679597,0.701673,0.633018,0.4587,0.440341,0.500978,0.777642,0.5778,0.552821,0.623487,0.897993,0.714061,0.66785,0.730344,1,0.881506,0.804577,0.826815,0.151417,0.19366,0.156622,0.12464,0.059768,0.150172,0.13048,0.255556,0.117602,0.164234,0.180185,0.372029,0.269399,0.236074,0.256864,0.068711,0.09448,0.29754,0.109686,0.14323,0.191358,0.423629,0.252991,0.242567,0.291818,0.534311,0.422059,0.363701,0.386627,0.039199,0.324743,0.121056,0.095211,0.162673,0.436887,0.25085,0.210658,0.270316,0.536658,0.418363,0.344953,0.367692,0.274034,0.075464,0.033808,0.100563,0.379744,0.191724,0.148534,0.208203,0.476484,0.357564,0.282841,0.30555,0.180748,0.242866,0.185183,0.111372,0.091756,0.181899,0.149061,0.231857,0.147746,0.160344,0.172793,0.069814,0.07406,0.297323,0.120401,0.121617,0.162155,0.403881,0.289894,0.232138,0.254939,0.048225,0.336844,0.147467,0.092999,0.154541,0.427548,0.307657,0.228937,0.251382,0.267981,0.079764,0.028235,0.084644,0.356361,0.236432,0.159283,0.182021,0.166396,0.241467,0.182984,0.098546,0.060585,0.140352,0.135817,0.067256,0.04525,0.263171,0.146863,0.095931,0.117433,0.041093,0.318693,0.198457,0.113931,0.13598,0.25472,0.134594,0.051638,0.074408,0.097318,0.187668,0.170478,0.071695,0.059747,0,0.08748,0,0.029803,0.000373,0.998809,0.549806,0.672724,0.783194,0.900699,1,0.43213,0.223094,0.101554,0.037241,0
ASUS,1,0.225697,0.419771,0.575036,0.71151,0.363949,0.389015,0.315893,0.27189,0.375492,0.310612,0.229482,0.214052,0.391852,0.274677,0.185798,0.199245,0.422472,0.324889,0.231365,0.232981,0.179416,0.333732,0.469578,0.331375,0.257601,0.164261,0.169905,0.429117,0.267943,0.173645,0.228274,0.508832,0.33849,0.244919,0.29819,0.583106,0.46742,0.368484,0.379512,0.139187,0.276887,0.387977,0.249208,0.192208,0.245068,0.524142,0.338511,0.282816,0.352542,0.632051,0.456642,0.385886,0.442761,0.72593,0.608611,0.51794,0.531813,0.121946,0.502499,0.350144,0.322663,0.381927,0.648339,0.463548,0.425542,0.495269,0.765573,0.593001,0.532071,0.588457,0.866269,0.749913,0.663675,0.678254,0.626961,0.472862,0.456376,0.51668,0.775521,0.593143,0.561682,0.631078,0.896472,0.725998,0.668831,0.724931,1,0.884344,0.800005,0.814801,0.137794,0.182008,0.146918,0.134149,0.047755,0.147494,0.133648,0.263508,0.127262,0.165906,0.184561,0.37892,0.27631,0.232495,0.248418,0.077017,0.100967,0.287391,0.114528,0.145275,0.191614,0.413128,0.254099,0.236014,0.280858,0.524108,0.414121,0.348118,0.364403,0.044955,0.315695,0.129942,0.094006,0.160431,0.42729,0.253975,0.201417,0.255446,0.527475,0.411605,0.329526,0.344894,0.265551,0.085809,0.03409,0.09912,0.370754,0.195827,0.140332,0.194127,0.468047,0.351637,0.268276,0.283602,0.169718,0.241439,0.186383,0.116483,0.085935,0.186106,0.159926,0.235747,0.150192,0.156768,0.167657,0.083622,0.082729,0.287087,0.123216,0.122808,0.156967,0.394733,0.283439,0.219361,0.235721,0.053575,0.335368,0.159666,0.09159,0.146961,0.426794,0.309565,0.221959,0.236829,0.268404,0.094347,0.028046,0.0787,0.357029,0.239717,0.152894,0.168134,0.159438,0.247737,0.197899,0.103811,0.061457,0.144277,0.143113,0.08494,0.060795,0.257811,0.144214,0.089213,0.104937,0.040529,0.326436,0.209183,0.115709,0.129891,0.270264,0.153393,0.058924,0.073511,0.101097,0.198275,0.188004,0.084317,0.07735,0,0.118461,0.011138,0.024217,0,1,0.555384,0.703333,0.81978,0.92683,0.996664,0.449868,0.236838,0.116767,0.057364,0
ASUS,1,0.217593,0.410752,0.565204,0.700016,0.356331,0.37075,0.299523,0.259049,0.373901,0.290571,0.215712,0.207402,0.391313,0.254721,0.175242,0.197461,0.418638,0.307247,0.221101,0.230144,0.174843,0.328387,0.462755,0.335437,0.238537,0.148701,0.164786,0.434806,0.248951,0.164202,0.225515,0.511456,0.322392,0.239535,0.297588,0.579287,0.453238,0.363698,0.381132,0.135238,0.271678,0.399604,0.235535,0.185374,0.246365,0.534736,0.326667,0.279118,0.351575,0.638161,0.446454,0.383653,0.442833,0.724635,0.599111,0.517088,0.53627,0.117444,0.516883,0.341812,0.31953,0.384555,0.661095,0.455512,0.423298,0.494777,0.773417,0.585439,0.530674,0.588744,0.866333,0.742521,0.664156,0.683625,0.641847,0.466275,0.453432,0.518842,0.788697,0.586029,0.558971,0.629916,0.904516,0.718805,0.666795,0.724449,1,0.877092,0.800091,0.819623,0.155979,0.198217,0.152914,0.129627,0.066853,0.156539,0.129857,0.255372,0.120221,0.164077,0.173278,0.364617,0.261929,0.227745,0.24392,0.070308,0.092157,0.303182,0.110594,0.138409,0.184558,0.423105,0.249847,0.230945,0.275708,0.525759,0.410068,0.349128,0.368419,0.045829,0.329681,0.121656,0.089856,0.157685,0.435441,0.246227,0.19792,0.253167,0.527185,0.403991,0.329192,0.348861,0.271574,0.068001,0.028824,0.092345,0.372231,0.181553,0.133901,0.187974,0.462109,0.338568,0.263999,0.283679,0.188428,0.252961,0.190799,0.109996,0.102901,0.192744,0.156759,0.223613,0.145741,0.161102,0.167852,0.071669,0.069239,0.298803,0.119583,0.114557,0.149368,0.397459,0.279992,0.220425,0.239434,0.052789,0.3423,0.149457,0.088801,0.145804,0.425837,0.300526,0.221485,0.241061,0.271083,0.078593,0.027099,0.076003,0.353402,0.228322,0.152001,0.171685,0.173166,0.25248,0.19668,0.09499,0.072673,0.150538,0.142849,0.070566,0.041229,0.26152,0.141,0.088438,0.105644,0.040037,0.324089,0.197596,0.113915,0.133298,0.264399,0.137887,0.056347,0.076024,0.106858,0.196198,0.179792,0.071829,0.058213,0,0.121878,0.003513,0.016688,0,0.99274,0.561202,0.702384,0.830476,0.951316,1,0.397873,0.196819,0.081604,0.012393,0
